9025006641;     ;TO1  ;1;    0.500;    0.001;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;STUDIO CAPOVERSO                        ;VIA ALPIGNANO 16                                  ;10100;TO;TORINO                                  ;IT;0;     ;P;N;          ;Torino              ;011-7497810         ;                                                  ;5;10100-VIA ALPIGNANO 16-TORINO                     ;1;45.077.252;7.652.303
9025006717;     ;TO1  ;1;25.000;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;STROILI ORO SPA                         ;VIA TREVISO 24                                    ;10100;TO;TORINO                                  ;IT;0;     ;P;N;          ;Torino              ;011-4731675         ;                                                  ;5;10100-VIA TREVISO 24-TORINO                       ;1;45.087.020;7.668.543
9024994858;     ;TO1  ;1;1.200;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;LE PALLE                                ;VIA ETTORE PERRONE 4                              ;10100;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;327-7754732         ;BALOCCO@ELYRON.IT                                 ;5;10100-VIA ETTORE PERRONE 4-TORINO                 ;1;45.074.014;7.673.435
9024998950;     ;TO1  ;1;1.100;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;LE PALLE                                ;VIA ETTORE PERRONE 4                              ;10100;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;327-7754732         ;BALOCCO@ELYRON.IT                                 ;5;10100-VIA ETTORE PERRONE 4-TORINO                 ;1;45.074.014;7.673.435
9025000744;     ;TO1  ;1;2.000;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;PRATIS ASSICURAZIONI S.A.S.             ;VIA SAN QUINTINO 34                               ;10100;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;011-532293          ;                                                  ;5;10100-VIA SAN QUINTINO 34-TORINO                  ;1;45.067.238;7.669.985
9025001307;     ;TO1  ;1;1.000;    0.001;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;LPM SPA                                 ;CORSO MATTEOTTI 21                                ;10121;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;011-530093          ;                                                  ;5;10121-CORSO MATTEOTTI 21-TORINO                   ;1;45.066.602;7.673.369
9025003156;     ;TO1  ;1;    0.500;    0.001;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;PAGE PERSONNEL ITALIA SPA               ;VIA BOTERO 18                                     ;10122;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;011-5581420         ;SILVIA.MITA@PAGEPARSONNEL.IT                      ;5;10122-VIA BOTERO 18-TORINO                        ;1;45.070.439;7.677.984
9025004074;     ;TO1  ;1;    0.500;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;FCI CONNECTORS ITALIA SRL               ;CORSO VINZAGLIO 16                                ;10121;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;011-535973          ;                                                  ;5;10121-CORSO VINZAGLIO 16-TORINO                   ;1;45.069.099;7.667.178
9025004667;     ;TO1  ;1;    0.500;    0.001;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;STUDIO LEGALE AVV. A. PACCHIANA PARRAVIC;CORSO SICCARDI 11BIS                              ;10122;TO;TORINO                                  ;IT;0;B03  ;P;N;          ;Torino              ;011-5629063         ;                                                  ;5;10122-CORSO SICCARDI 11BIS-TORINO                 ;1;45.072.657;7.676.040
9123932541;     ;TO1  ;1;1.000;    0.010;20141216;20141216;20141216;20141216;12.00.00;18.00.00;12.00.00;19.00.00;  ; ;ANNA BOSCO                              ;VIA PIETRO GIANNONE                               ;10121;TO;TORINO                                  ;IT;0;B03  ;P;N;TR05025175;Torino              ;331-6448002         ;boschetta@gmail.com                               ;5;10121-VIA PIETRO GIANNONE-TORINO                  ;1;45.069.670;7.676.880
